t,x_pos,y_pos,phi1,phi2,grad_sq,potential,temperature,energy_density,vorticity,attractor_id
12.5000,47.0,34.0,0.604518,0.140154,0.086436,0.484667,0.465116,0.527885,0,10
12.5000,47.0,35.0,1.085847,-0.054515,0.075200,0.512409,0.465116,0.550010,0,13
12.5000,47.0,36.0,1.409016,0.137665,0.197885,0.378122,0.465116,0.477064,0,14
12.5000,47.0,37.0,0.680109,-0.163475,0.107624,0.369192,0.465116,0.423004,0,9
12.5000,47.0,38.0,0.219767,-0.295251,0.185846,1.048175,0.465116,1.141098,0,9
12.5000,47.0,39.0,-0.589575,-0.002925,0.573081,0.376988,0.465116,0.663528,1,5
12.5000,47.0,40.0,-0.142813,0.067663,0.157792,0.544904,0.465116,0.623800,0,6
12.5000,47.0,41.0,0.071262,0.122470,0.041389,0.513800,0.465116,0.534494,0,10
12.5000,47.0,42.0,-0.011054,0.111865,0.224665,0.457584,0.465116,0.569916,0,6
12.5000,47.0,43.0,0.420051,0.710867,0.163850,0.563767,0.465116,0.645692,0,10
12.5000,47.0,44.0,-0.123093,0.581724,0.447253,0.512064,0.465116,0.735691,0,6
12.5000,47.0,45.0,0.882746,0.375819,0.303505,0.659321,0.465116,0.811073,0,14
12.5000,47.0,46.0,0.943417,0.142555,0.151920,0.441944,0.465116,0.517904,0,14
12.5000,47.0,47.0,0.617910,0.821973,0.796454,0.187489,0.465116,0.585716,0,11
15.0000,0.0,0.0,0.476325,-0.799822,0.081848,0.495091,0.400000,0.536014,0,8
15.0000,0.0,1.0,0.111820,-0.919901,0.181729,0.375516,0.400000,0.466381,0,8
15.0000,0.0,2.0,0.033670,-0.181067,0.144722,0.679431,0.400000,0.751792,0,9
15.0000,0.0,3.0,0.203018,0.165572,0.405737,0.897217,0.400000,1.100086,0,10
15.0000,0.0,4.0,0.235215,-0.134637,0.337761,0.897554,0.400000,1.066435,0,9
15.0000,0.0,5.0,1.250396,0.176357,0.175286,0.615933,0.400000,0.703576,0,14
15.0000,0.0,6.0,1.091090,0.069270,0.045768,0.536893,0.400000,0.559777,0,14
15.0000,0.0,7.0,0.955016,-0.011451,0.519464,0.335623,0.400000,0.595355,0,13
15.0000,0.0,8.0,-0.154705,0.669503,0.464068,0.429548,0.400000,0.661582,0,6
15.0000,0.0,9.0,0.660395,0.788494,0.331233,0.101419,0.400000,0.267036,0,11
15.0000,0.0,10.0,0.107584,1.506114,0.173921,0.311382,0.400000,0.398343,0,11
15.0000,0.0,11.0,-0.012747,1.496548,0.236757,0.199473,0.400000,0.317852,0,7
15.0000,0.0,12.0,0.078248,0.585612,0.230984,0.504183,0.400000,0.619675,0,10
15.0000,0.0,13.0,0.727836,0.003500,0.281298,0.172604,0.400000,0.313253,0,10
15.0000,0.0,14.0,1.182489,0.463042,0.309500,0.923838,0.400000,1.078588,0,14
15.0000,0.0,15.0,0.347910,0.046358,0.200809,0.888473,0.400000,0.988877,1,10
15.0000,0.0,16.0,-0.051935,-0.078830,0.304214,0.525486,0.400000,0.677593,0,5
15.0000,0.0,17.0,-0.015849,-0.518236,0.554983,0.635034,0.400000,0.912526,-1,5
15.0000,0.0,18.0,0.357767,0.662641,0.332343,0.714653,0.400000,0.880825,-1,10
15.0000,0.0,19.0,0.664444,-0.206379,0.043675,0.538346,0.400000,0.560183,0,9
15.0000,0.0,20.0,0.304084,-0.094880,0.268620,0.921774,0.400000,1.056084,0,9
15.0000,0.0,21.0,-0.306071,-0.178537,0.576222,1.065526,0.400000,1.353637,0,5
15.0000,0.0,22.0,0.786425,-0.371422,0.006840,0.599522,0.400000,0.602942,0,13
15.0000,0.0,23.0,0.677166,-0.396070,0.117082,0.676128,0.400000,0.734668,0,9
15.0000,0.0,24.0,1.022489,0.059047,0.050599,0.465961,0.400000,0.491261,0,14
15.0000,0.0,25.0,0.748471,0.084319,0.105649,0.212990,0.400000,0.265815,0,10
15.0000,0.0,26.0,1.265715,0.031438,0.056163,0.370122,0.400000,0.398204,0,14
15.0000,0.0,27.0,0.919058,0.095661,0.134786,0.349154,0.400000,0.416548,0,14
15.0000,0.0,28.0,0.420478,0.516710,0.289806,1.030944,0.400000,1.175847,0,10
15.0000,0.0,29.0,0.684679,0.936597,0.226284,0.284621,0.400000,0.397762,0,11
15.0000,0.0,30.0,-0.069317,0.573484,0.195585,0.526231,0.400000,0.624023,-1,6
15.0000,0.0,31.0,0.043995,0.653931,0.248542,0.305281,0.400000,0.429552,1,10
15.0000,0.0,32.0,0.395517,0.204204,0.391506,1.112886,0.400000,1.308640,0,10
15.0000,0.0,33.0,0.713228,-0.932132,0.253437,0.250721,0.400000,0.377439,0,8
15.0000,0.0,34.0,0.889342,-0.364528,0.099921,0.696300,0.400000,0.746260,0,13
15.0000,0.0,35.0,1.133956,-0.103996,0.209811,0.589036,0.400000,0.693942,0,13
15.0000,0.0,36.0,0.226476,-0.171317,0.169083,0.949217,0.400000,1.033759,0,9
15.0000,0.0,37.0,0.692763,-0.123368,0.305698,0.332943,0.400000,0.485792,0,9
15.0000,0.0,38.0,-0.134287,-0.101601,0.294619,0.664115,0.400000,0.811425,1,5
15.0000,0.0,39.0,0.622024,-0.022435,0.207356,0.366480,0.400000,0.470158,0,9
15.0000,0.0,40.0,0.004576,0.069650,0.041197,0.493891,0.400000,0.514490,0,10
15.0000,0.0,41.0,0.276683,-0.011955,0.448182,0.826463,0.400000,1.050554,0,9
15.0000,0.0,42.0,0.182809,-0.134152,0.441869,0.803709,0.400000,1.024643,0,9
15.0000,0.0,43.0,1.199864,-0.241726,0.137592,0.817609,0.400000,0.886405,0,13
15.0000,0.0,44.0,0.637512,-0.387920,0.086970,0.758821,0.400000,0.802306,0,9
15.0000,0.0,45.0,0.300643,-0.700784,0.158157,0.621648,0.400000,0.700726,0,9
15.0000,0.0,46.0,0.724813,-0.131360,0.109112,0.305223,0.400000,0.359779,0,9
15.0000,0.0,47.0,1.056361,0.051825,0.269499,0.496378,0.400000,0.631128,0,14
15.0000,1.0,0.0,0.224456,-0.458254,0.098322,1.064608,0.400000,1.113769,0,9
15.0000,1.0,1.0,0.499880,-0.763875,0.084563,0.443627,0.400000,0.485909,0,8
15.0000,1.0,2.0,0.087159,-0.834665,0.281546,0.228274,0.400000,0.369047,0,8
15.0000,1.0,3.0,0.782960,-0.927796,0.202950,0.243003,0.400000,0.344478,0,12
15.0000,1.0,4.0,0.700167,-0.047709,0.463393,0.224998,0.400000,0.456694,0,9
15.0000,1.0,5.0,1.527343,-0.590194,0.118932,0.642007,0.400000,0.701473,0,13
15.0000,1.0,6.0,1.296421,-0.271142,0.673109,0.735615,0.400000,1.072169,0,13
15.0000,1.0,7.0,1.085315,-0.616183,0.320490,0.638403,0.400000,0.798648,0,13
15.0000,1.0,8.0,0.480576,-0.210353,0.197530,0.994794,0.400000,1.093558,0,9
15.0000,1.0,9.0,0.139583,0.305680,0.096857,0.993921,0.400000,1.042350,0,10
15.0000,1.0,10.0,0.505123,0.782875,0.153805,0.433088,0.400000,0.509991,0,11
15.0000,1.0,11.0,0.312025,1.437668,0.136706,0.665076,0.400000,0.733428,0,11
15.0000,1.0,12.0,0.077366,0.989487,0.164579,0.439464,0.400000,0.521753,0,11
15.0000,1.0,13.0,0.582614,0.831882,0.192647,0.289988,0.400000,0.386311,0,11
15.0000,1.0,14.0,0.650299,0.753946,0.189440,0.114552,0.400000,0.209272,0,11
15.0000,1.0,15.0,0.189983,0.822726,0.233149,0.401633,0.400000,0.518208,0,11
15.0000,1.0,16.0,-0.722366,0.678136,0.217878,0.084539,0.400000,0.193478,0,6
15.0000,1.0,17.0,-0.470273,0.174130,0.141954,0.948250,0.400000,1.019227,0,6
15.0000,1.0,18.0,0.164504,-0.002774,0.137433,0.639738,0.400000,0.708455,0,9
15.0000,1.0,19.0,0.653210,-0.026710,0.311810,0.296813,0.400000,0.452718,0,9
15.0000,1.0,20.0,0.741766,-0.804547,0.074345,0.032060,0.400000,0.069232,0,8
15.0000,1.0,21.0,0.615121,-0.653451,0.036983,0.294898,0.400000,0.313389,0,9
15.0000,1.0,22.0,0.672624,-0.328245,0.065935,0.687735,0.400000,0.720703,0,9
15.0000,1.0,23.0,0.556492,-0.039160,0.031607,0.545679,0.400000,0.561482,0,9
15.0000,1.0,24.0,0.710188,-0.111651,0.122674,0.288938,0.400000,0.350275,0,9
15.0000,1.0,25.0,0.758085,0.474403,0.165303,0.494477,0.400000,0.577128,0,14
15.0000,1.0,26.0,1.008487,-0.153471,0.104400,0.593688,0.400000,0.645888,0,13
15.0000,1.0,27.0,0.729054,0.373473,0.120961,0.619078,0.400000,0.679559,0,10
15.0000,1.0,28.0,1.372015,0.428987,0.606252,0.733643,0.400000,1.036769,0,14
15.0000,1.0,29.0,0.731795,0.486538,0.256474,0.484924,0.400000,0.613161,1,10
15.0000,1.0,30.0,0.092528,-0.284907,0.221357,0.900599,0.400000,1.011278,0,9
15.0000,1.0,31.0,-0.339014,-0.068322,0.688679,0.907042,0.400000,1.251382,1,5
15.0000,1.0,32.0,0.767381,0.015678,0.105475,0.149534,0.400000,0.202271,0,14
15.0000,1.0,33.0,1.253275,-0.324756,0.063310,0.873787,0.400000,0.905442,0,13
15.0000,1.0,34.0,1.396884,-0.484406,0.155093,0.664459,0.400000,0.742006,0,13
15.0000,1.0,35.0,1.235727,-0.075111,0.053717,0.456157,0.400000,0.483015,0,13
15.0000,1.0,36.0,0.885612,-0.022483,0.196614,0.228997,0.400000,0.327305,0,13
15.0000,1.0,37.0,0.812859,-0.847166,0.226216,0.112426,0.400000,0.225534,0,12
15.0000,1.0,38.0,0.620064,0.074913,0.108925,0.412053,0.400000,0.466515,0,10
15.0000,1.0,39.0,0.387017,0.597624,0.079863,0.853917,0.400000,0.893848,0,10
15.0000,1.0,40.0,0.283991,0.147209,0.349286,0.987173,0.400000,1.161816,0,10
15.0000,1.0,41.0,-0.030538,1.282108,0.349509,0.342821,0.400000,0.517575,0,7
15.0000,1.0,42.0,0.682774,0.552535,0.257616,0.393131,0.400000,0.521939,0,10
15.0000,1.0,43.0,1.054677,0.196081,0.054091,0.735733,0.400000,0.762778,0,14
15.0000,1.0,44.0,0.745466,-0.034562,0.174019,0.167833,0.400000,0.254842,0,9
15.0000,1.0,45.0,0.640380,-0.814984,0.258936,0.153364,0.400000,0.282832,0,8
15.0000,1.0,46.0,0.659176,-0.668628,0.184368,0.179673,0.400000,0.271857,0,9
15.0000,1.0,47.0,1.171737,-0.002399,0.544157,0.481262,0.400000,0.753341,0,13
15.0000,2.0,0.0,0.695101,-0.408085,0.108402,0.639043,0.400000,0.693243,0,9
15.0000,2.0,1.0,0.855375,-0.954994,0.235393,0.399319,0.400000,0.517016,0,12
15.0000,2.0,2.0,0.826409,-1.129421,0.058905,0.641904,0.400000,0.671356,0,12
15.0000,2.0,3.0,0.934838,-1.013382,0.236283,0.718726,0.400000,0.836867,0,12
15.0000,2.0,4.0,0.641702,-0.981327,0.067835,0.435923,0.400000,0.469841,0,8
15.0000,2.0,5.0,0.961695,-0.615679,0.344338,0.443129,0.400000,0.615298,0,13
15.0000,2.0,6.0,-0.066063,-1.091174,0.092805,0.533354,0.400000,0.579757,0,4
15.0000,2.0,7.0,0.222017,-0.695371,0.093430,0.513958,0.400000,0.560673,0,9
15.0000,2.0,8.0,0.652577,-0.825144,0.571810,0.141465,0.400000,0.427370,0,8
15.0000,2.0,9.0,-0.014568,0.257422,0.047045,0.801928,0.400000,0.825451,0,6
15.0000,2.0,10.0,0.201929,0.543600,0.199050,0.826474,0.400000,0.925999,0,10
15.0000,2.0,11.0,0.796755,1.201176,0.615476,0.602097,0.400000,0.909835,0,15
15.0000,2.0,12.0,-0.374762,0.572617,0.526126,0.923168,0.400000,1.186231,-1,6
15.0000,2.0,13.0,0.626727,-0.038742,0.021455,0.363280,0.400000,0.374007,0,9
15.0000,2.0,14.0,0.640122,0.018394,0.339621,0.322464,0.400000,0.492275,0,10
15.0000,2.0,15.0,-0.078276,0.908448,0.356048,0.308842,0.400000,0.486866,0,7
15.0000,2.0,16.0,-0.495292,-0.030649,0.136006,0.696201,0.400000,0.764204,0,5
15.0000,2.0,17.0,-0.230618,-0.101814,0.052811,0.837653,0.400000,0.864058,0,5
15.0000,2.0,18.0,-0.111729,-0.486532,0.250656,0.803274,0.400000,0.928602,0,5
15.0000,2.0,19.0,0.551961,-0.816718,0.129632,0.345869,0.400000,0.410685,0,8
15.0000,2.0,20.0,0.253297,-0.945652,0.427697,0.686326,0.400000,0.900175,0,8
15.0000,2.0,21.0,0.731297,-0.494174,0.123393,0.469986,0.400000,0.531682,0,9
15.0000,2.0,22.0,0.958595,-0.036863,0.145069,0.351947,0.400000,0.424481,0,13
15.0000,2.0,23.0,0.244688,-0.057267,0.166032,0.807462,0.400000,0.890478,0,9
15.0000,2.0,24.0,0.827534,0.250527,0.046397,0.517593,0.400000,0.540792,0,14
15.0000,2.0,25.0,0.971947,0.076220,0.074017,0.410308,0.400000,0.447316,0,14
15.0000,2.0,26.0,0.870827,0.053647,0.100904,0.229001,0.400000,0.279453,0,14
15.0000,2.0,27.0,0.784142,0.627107,0.176823,0.160571,0.400000,0.248982,0,14
15.0000,2.0,28.0,-0.016767,0.717257,0.156715,0.186224,0.400000,0.264582,0,6
15.0000,2.0,29.0,0.650508,0.611030,0.052272,0.309650,0.400000,0.335786,0,10
15.0000,2.0,30.0,0.261897,0.504780,0.217913,1.025636,0.400000,1.134592,0,10
15.0000,2.0,31.0,0.892279,0.018089,0.166925,0.236998,0.400000,0.320461,0,14
15.0000,2.0,32.0,1.021244,-0.058246,0.198485,0.463586,0.400000,0.562828,0,13
15.0000,2.0,33.0,1.666712,-0.134498,0.219569,0.872031,0.400000,0.981816,0,13
15.0000,2.0,34.0,1.510937,0.158922,0.143315,0.421295,0.400000,0.492952,0,14
15.0000,2.0,35.0,1.053597,-0.312481,0.105796,0.928138,0.400000,0.981036,0,13
15.0000,2.0,36.0,0.568625,-0.046615,0.315258,0.518395,0.400000,0.676025,0,9
15.0000,2.0,37.0,0.929429,-0.784902,0.104269,0.247940,0.400000,0.300075,0,12
15.0000,2.0,38.0,0.849158,-0.161052,0.389688,0.367371,0.400000,0.562215,0,13
15.0000,2.0,39.0,0.538289,0.885860,0.223856,0.464522,0.400000,0.576451,0,11
15.0000,2.0,40.0,0.306988,0.048775,0.285464,0.873828,0.400000,1.016559,0,10
15.0000,2.0,41.0,-0.008702,0.685058,0.083895,0.230633,0.400000,0.272581,0,6
15.0000,2.0,42.0,-0.122838,0.893242,0.460693,0.352616,0.400000,0.582962,0,7
15.0000,2.0,43.0,0.818248,0.304048,0.532772,0.583326,0.400000,0.849711,0,14
15.0000,2.0,44.0,0.661462,0.227956,0.950392,0.583910,0.400000,1.059106,1,10
15.0000,2.0,45.0,-0.333825,-0.560237,0.726408,0.953779,0.400000,1.316984,0,5
15.0000,2.0,46.0,0.624312,-0.496356,0.283805,0.635200,0.400000,0.777103,0,9
15.0000,2.0,47.0,0.301132,-0.562336,0.122778,0.926340,0.400000,0.987729,0,9
15.0000,3.0,0.0,0.621853,-0.086457,0.178244,0.421911,0.400000,0.511033,0,9
15.0000,3.0,1.0,0.218362,-0.244697,0.202640,1.065094,0.400000,1.166415,0,9
15.0000,3.0,2.0,0.572271,-0.747567,0.250387,0.283354,0.400000,0.408547,0,9
15.0000,3.0,3.0,0.116218,-1.447012,0.209780,0.277048,0.400000,0.381938,0,8
15.0000,3.0,4.0,0.671206,-1.166737,0.615515,0.590703,0.400000,0.898461,0,8
15.0000,3.0,5.0,0.674973,-0.502714,0.301015,0.520767,0.400000,0.671275,0,9
15.0000,3.0,6.0,-0.019743,-0.731416,0.041118,0.172346,0.400000,0.192905,0,5
15.0000,3.0,7.0,-0.067265,-0.399037,0.438685,0.885397,0.400000,1.104740,0,5
15.0000,3.0,8.0,0.769247,-0.014837,0.363414,0.148827,0.400000,0.330534,0,13
15.0000,3.0,9.0,-0.066743,0.019324,0.153579,0.493714,0.400000,0.570503,0,6
15.0000,3.0,10.0,0.241476,0.635316,0.215649,0.663177,0.400000,0.771001,0,10
15.0000,3.0,11.0,-0.033008,1.124633,0.051079,0.511265,0.400000,0.536805,0,7
15.0000,3.0,12.0,0.091427,1.287064,1.031057,0.397476,0.400000,0.913004,0,11
15.0000,3.0,13.0,0.881389,0.093628,0.015696,0.289436,0.400000,0.297284,0,14
15.0000,3.0,14.0,0.858729,-0.030639,0.793307,0.198457,0.400000,0.595110,0,13
15.0000,3.0,15.0,-0.671585,0.780499,0.330072,0.081143,0.400000,0.246179,0,7
15.0000,3.0,16.0,0.079576,0.341421,0.079912,0.920142,0.400000,0.960099,0,10
15.0000,3.0,17.0,-0.083222,0.063644,0.270298,0.541287,0.400000,0.676436,-1,6
15.0000,3.0,18.0,0.559610,-0.535719,0.050519,0.702237,0.400000,0.727496,0,9
15.0000,3.0,19.0,0.759043,-0.208588,0.026010,0.428006,0.400000,0.441011,0,13
15.0000,3.0,20.0,0.711959,0.087838,0.044616,0.251750,0.400000,0.274058,0,10
15.0000,3.0,21.0,0.451826,-0.100896,0.111507,0.856538,0.400000,0.912292,0,9
15.0000,3.0,22.0,0.733563,0.102983,0.487090,0.250291,0.400000,0.493836,0,10
15.0000,3.0,23.0,0.720447,0.000482,0.250295,0.180247,0.400000,0.305394,0,10
15.0000,3.0,24.0,0.919564,0.605323,0.748726,0.379560,0.400000,0.753923,0,14
15.0000,3.0,25.0,1.157639,-0.424630,0.251302,0.976675,0.400000,1.102326,0,13
15.0000,3.0,26.0,0.635622,0.162835,0.156438,0.516319,0.400000,0.594538,0,10
15.0000,3.0,27.0,0.759187,0.866032,0.096967,0.109981,0.400000,0.158465,0,15
15.0000,3.0,28.0,0.375392,0.588678,0.082496,0.881603,0.400000,0.922851,0,10
15.0000,3.0,29.0,0.734848,0.810194,0.251123,0.039028,0.400000,0.164589,0,11
15.0000,3.0,30.0,0.713384,0.687972,0.016430,0.078487,0.400000,0.086701,0,10
15.0000,3.0,31.0,0.820793,0.818172,1.016405,0.082381,0.400000,0.590583,0,15
15.0000,3.0,32.0,1.272195,-0.613690,0.211422,0.582901,0.400000,0.688612,0,13
15.0000,3.0,33.0,0.859912,0.207538,0.136441,0.470982,0.400000,0.539203,0,14
15.0000,3.0,34.0,1.140444,0.226849,0.059641,0.828839,0.400000,0.858659,0,14
15.0000,3.0,35.0,0.881845,-0.016166,0.147135,0.221724,0.400000,0.295292,0,13
15.0000,3.0,36.0,0.798134,-0.776760,0.022069,0.029313,0.400000,0.040347,0,12
15.0000,3.0,37.0,1.044466,-0.694288,0.629119,0.484391,0.400000,0.798951,0,13
15.0000,3.0,38.0,0.969145,0.431983,0.053119,0.800115,0.400000,0.826675,0,14
15.0000,3.0,39.0,0.759906,0.582380,0.463283,0.256369,0.400000,0.488011,-1,14
15.0000,3.0,40.0,-0.462727,0.260617,0.065542,1.114340,0.400000,1.147112,0,6
15.0000,3.0,41.0,-0.411673,0.343261,0.198709,1.261840,0.400000,1.361194,0,6
15.0000,3.0,42.0,-0.875135,0.683419,0.061728,0.166565,0.400000,0.197429,0,2
15.0000,3.0,43.0,-0.582775,0.675326,0.088919,0.331899,0.400000,0.376359,0,6
15.0000,3.0,44.0,-0.739874,0.703330,0.260181,0.043468,0.400000,0.173558,0,6
15.0000,3.0,45.0,-0.043890,0.817974,0.172682,0.171420,0.400000,0.257761,0,7
15.0000,3.0,46.0,-0.239901,0.032377,0.031343,0.782326,0.400000,0.797997,0,6
15.0000,3.0,47.0,-0.094263,-0.167660,0.287080,0.713618,0.400000,0.857158,-1,5
15.0000,4.0,0.0,0.330233,-0.749849,0.626810,0.597773,0.400000,0.911178,0,9
15.0000,4.0,1.0,-0.104151,-0.817773,0.100123,0.240862,0.400000,0.290924,0,4
15.0000,4.0,2.0,0.060046,-0.542707,0.163742,0.598840,0.400000,0.680711,0,9
15.0000,4.0,3.0,-0.175542,-0.840852,0.192413,0.387663,0.400000,0.483870,0,4
15.0000,4.0,4.0,-0.750171,-1.138381,0.180553,0.563117,0.400000,0.653393,0,0
15.0000,4.0,5.0,0.001673,-0.967247,0.237274,0.354622,0.400000,0.473259,0,8
15.0000,4.0,6.0,-0.024446,-0.504005,0.506369,0.672856,0.400000,0.926041,-1,5
15.0000,4.0,7.0,-0.901224,0.061276,0.164212,0.278711,0.400000,0.360817,0,2
15.0000,4.0,8.0,-0.097962,0.024619,0.226163,0.533632,0.400000,0.646714,1,6
15.0000,4.0,9.0,0.102796,0.352685,0.134845,0.951843,0.400000,1.019266,-1,10
15.0000,4.0,10.0,0.089163,-0.088993,0.169748,0.577858,0.400000,0.662732,-1,9
15.0000,4.0,11.0,-0.037293,0.721608,0.426621,0.190492,0.400000,0.403802,0,6
15.0000,4.0,12.0,0.477573,-0.101024,0.247026,0.806537,0.400000,0.930050,0,9
15.0000,4.0,13.0,0.670338,0.141431,0.151459,0.403413,0.400000,0.479142,0,10
15.0000,4.0,14.0,0.694831,0.352188,0.152644,0.659755,0.400000,0.736077,0,10
15.0000,4.0,15.0,0.067715,0.651310,0.176851,0.332005,0.400000,0.420431,0,10
15.0000,4.0,16.0,0.300348,0.750379,0.985983,0.574039,0.400000,1.067030,0,11
15.0000,4.0,17.0,0.445571,-0.106938,0.284928,0.876275,0.400000,1.018739,0,9
15.0000,4.0,18.0,0.324548,-0.529902,0.207166,1.027690,0.400000,1.131273,0,9
15.0000,4.0,19.0,0.877177,-0.208135,0.067471,0.494129,0.400000,0.527864,0,13
15.0000,4.0,20.0,0.903075,0.284433,0.034378,0.661752,0.400000,0.678941,0,14
15.0000,4.0,21.0,0.610003,0.446885,0.361579,0.760530,0.400000,0.941319,0,10
15.0000,4.0,22.0,-0.566753,0.599832,0.197315,0.526064,0.400000,0.624721,0,6
15.0000,4.0,23.0,-0.039510,0.135257,0.413874,0.599935,0.400000,0.806871,-1,6
15.0000,4.0,24.0,0.833453,-0.762159,0.156109,0.061333,0.400000,0.139387,0,12
15.0000,4.0,25.0,0.680447,-0.024781,0.477862,0.243038,0.400000,0.481969,0,9
15.0000,4.0,26.0,0.300691,0.101043,0.162104,0.927683,0.400000,1.008735,0,10
15.0000,4.0,27.0,0.822750,0.466529,0.225558,0.526901,0.400000,0.639680,0,14
15.0000,4.0,28.0,0.499957,0.957716,0.181922,0.675571,0.400000,0.766532,0,11
15.0000,4.0,29.0,-0.122921,1.313507,0.369798,0.407244,0.400000,0.592143,0,7
15.0000,4.0,30.0,0.634019,0.863844,0.578465,0.224534,0.400000,0.513766,-1,11
15.0000,4.0,31.0,0.748020,-0.525826,0.116995,0.391685,0.400000,0.450182,0,9
15.0000,4.0,32.0,1.252640,-0.583451,0.192487,0.654792,0.400000,0.751035,0,13
15.0000,4.0,33.0,1.044009,-0.450340,0.065030,0.897281,0.400000,0.929796,0,13
15.0000,4.0,34.0,0.987703,-0.071994,0.123014,0.430271,0.400000,0.491778,0,13
15.0000,4.0,35.0,0.874966,0.038446,0.247229,0.222753,0.400000,0.346368,0,14
15.0000,4.0,36.0,0.920019,-0.699708,0.332826,0.235431,0.400000,0.401844,0,13
15.0000,4.0,37.0,0.206955,0.041166,0.426317,0.731353,0.400000,0.944511,0,10
15.0000,4.0,38.0,1.008771,0.051845,0.028026,0.440945,0.400000,0.454958,0,14
15.0000,4.0,39.0,0.966226,0.121726,0.791770,0.469013,0.400000,0.864898,1,14
15.0000,4.0,40.0,-0.701898,-0.181571,0.129359,0.427510,0.400000,0.492189,0,5
15.0000,4.0,41.0,-1.067633,0.158749,0.253992,0.670596,0.400000,0.797593,0,2
15.0000,4.0,42.0,-0.635095,1.005527,0.272691,0.493084,0.400000,0.629430,0,7
15.0000,4.0,43.0,-0.524885,0.103609,0.183195,0.698791,0.400000,0.790388,0,6
15.0000,4.0,44.0,-0.047133,0.451743,0.324571,0.796341,0.400000,0.958626,0,6
15.0000,4.0,45.0,-0.216484,0.891159,0.270865,0.530236,0.400000,0.665668,0,7
15.0000,4.0,46.0,-0.463237,0.151827,0.120241,0.920479,0.400000,0.980599,0,6
15.0000,4.0,47.0,-0.228748,0.613888,0.679741,0.692322,0.400000,1.032192,0,6
15.0000,5.0,0.0,-0.988574,0.008231,0.258975,0.389047,0.400000,0.518534,0,2
15.0000,5.0,1.0,-0.582271,-0.554580,0.051841,0.599050,0.400000,0.624970,0,5
15.0000,5.0,2.0,-0.574348,-0.871525,0.058139,0.360950,0.400000,0.390020,0,4
15.0000,5.0,3.0,-0.766713,-0.878885,0.049478,0.134585,0.400000,0.159324,0,0
15.0000,5.0,4.0,-1.097562,-1.054859,0.164081,1.185442,0.400000,1.267483,0,0
15.0000,5.0,5.0,-0.780774,-0.618539,0.124399,0.177164,0.400000,0.239363,0,1
15.0000,5.0,6.0,-0.990365,-0.568766,0.309651,0.594542,0.400000,0.749368,0,1
15.0000,5.0,7.0,-0.894720,-0.039871,0.146051,0.251170,0.400000,0.324195,1,1
15.0000,5.0,8.0,-0.966299,0.076702,0.622924,0.401698,0.400000,0.713160,0,2
15.0000,5.0,9.0,0.229789,-0.220017,0.029415,1.043862,0.400000,1.058570,0,9
15.0000,5.0,10.0,0.162687,-0.066101,0.257631,0.670815,0.400000,0.799631,0,9
15.0000,5.0,11.0,-0.784723,0.267711,0.251939,0.525876,0.400000,0.651846,0,2
15.0000,5.0,12.0,-0.266383,0.480949,0.351898,1.085701,0.400000,1.261650,0,6
15.0000,5.0,13.0,0.526536,0.876374,0.252954,0.474903,0.400000,0.601380,0,11
15.0000,5.0,14.0,0.671526,0.708955,0.774614,0.106032,0.400000,0.493339,0,10
15.0000,5.0,15.0,-0.729113,0.558908,0.272484,0.325352,0.400000,0.461594,0,6
15.0000,5.0,16.0,-1.255904,-0.124795,0.250490,0.503518,0.400000,0.628764,0,1
15.0000,5.0,17.0,-0.467205,-0.443099,0.122228,1.108193,0.400000,1.169307,0,5
15.0000,5.0,18.0,-0.150053,-0.970906,0.659727,0.528930,0.400000,0.858793,1,4
15.0000,5.0,19.0,0.722666,-0.156018,0.394031,0.352720,0.400000,0.549735,0,9
15.0000,5.0,20.0,0.835473,0.428166,0.030932,0.591919,0.400000,0.607385,0,14
15.0000,5.0,21.0,0.734262,0.597650,0.349871,0.231065,0.400000,0.406001,0,10
15.0000,5.0,22.0,-0.178873,0.219050,0.219482,0.950497,0.400000,1.060238,0,6
15.0000,5.0,23.0,0.133237,-0.106055,0.569180,0.668839,0.400000,0.953429,0,9
15.0000,5.0,24.0,1.072242,-0.778842,0.725267,0.524508,0.400000,0.887142,0,12
15.0000,5.0,25.0,-0.438917,-0.730775,0.775249,0.565375,0.400000,0.952999,-1,5
15.0000,5.0,26.0,0.636556,0.460880,0.236011,0.676794,0.400000,0.794800,0,10
15.0000,5.0,27.0,0.391510,1.075467,0.456542,0.976796,0.400000,1.205068,0,11
15.0000,5.0,28.0,0.932855,0.797332,0.146472,0.265752,0.400000,0.338988,0,15
15.0000,5.0,29.0,0.688731,1.100767,0.350655,0.555312,0.400000,0.730640,0,11
15.0000,5.0,30.0,0.664757,0.256606,0.370500,0.625215,0.400000,0.810465,0,10
15.0000,5.0,31.0,1.202831,-0.582096,0.422165,0.705300,0.400000,0.916382,0,13
15.0000,5.0,32.0,0.411423,-0.615927,0.027535,0.790800,0.400000,0.804568,0,9
15.0000,5.0,33.0,0.725820,-0.562406,0.049930,0.319543,0.400000,0.344508,0,9
15.0000,5.0,34.0,1.110927,-0.744278,0.430313,0.546537,0.400000,0.761693,0,13
15.0000,5.0,35.0,0.968242,-0.619822,0.244286,0.448385,0.400000,0.570528,0,13
15.0000,5.0,36.0,0.567841,-0.312517,0.134247,0.921516,0.400000,0.988640,0,9
