idx,a_pot,b_pot,numerically_stable,w0_cpl_latetime,wa_cpl_latetime,chi2_bao,s_fit_bao,chi2_sn,offset_fit_sn,n_sn,chi2_total
174,1.3292946962040535,0.6403447299080994,True,-0.9999999999999998,5.968425822546114e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
175,2.3691464777379365,0.0007498224676985,False,-0.9009369904880103,1.0808565220871076,111.37672498863756,0.0378579962637143,791.0223272262481,43.0098911055623,1590,902.3990522148856
176,4.167749887694333,0.4520787279739112,True,-1.0000000000000002,1.8924999314758474e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
177,0.1412379360801142,0.4783627466993143,True,-1.0000000000000002,3.508440766313153e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
178,5.776749651743709,0.0204397512079363,True,-1.000001979250832,1.2123299028520736e-05,5163.436120828046,0.062006437620958796,1320.3276300315247,42.93335700542263,1590,6483.763750859571
179,6.613604864203872,0.0044111347727461,True,-1.011699289790083,0.0721568198516957,4814.991900805517,0.0607906094539318,1309.3638337199275,42.93427153769277,1590,6124.355734525444
180,4.719160132770074,0.000398870297234,True,-0.6722558894568835,0.9189519009119924,20.57205185749428,0.03288469595877655,685.9932002213532,43.063242372631706,1590,706.5652520788475
181,0.0258086372809594,0.2312947678500151,False,-1.0000000000009075,5.205779420282939e-12,5163.492264139693,0.062006634530783276,1320.3293525006757,42.93335686226953,1590,6483.821616640369
182,0.4133254899082814,0.001085525225097,True,-0.310085378900217,0.5429659184211686,350.70756433658124,0.027195508383840904,861.6800109549318,43.17983719571081,1590,1212.387575291513
183,2.6325433084751046,0.3880422840304672,True,-1.0000000000000002,4.628751115342909e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
184,0.8184050387443126,0.017010638310343,False,-1.000089223993148,0.0005319676532661,5160.9850166167835,0.06199787627479395,1320.2548621813028,42.93336310881597,1590,6481.2398787980865
185,7.494180626585697,0.0101273807879111,True,-1.0002331070693005,0.0014189938429369,5156.577710150252,0.06198246783029047,1320.1201294143211,42.93337443817098,1590,6476.697839564573
186,0.0267458969212363,0.0039126334379578,True,-1.0000000000007945,4.255768790324458e-12,5163.49302937937,0.06200663721203752,1320.3293759921844,42.93335686029126,1590,6483.822405371554
187,34.27111959503723,0.1578775635191995,True,-1.0000000000000009,5.386204636093284e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
188,0.2951035351160135,0.0312833955280116,True,-0.9999999999999978,9.31070452079518e-15,5163.494851809906,0.06200664359772929,1320.3294319482134,42.93335685557614,1590,6483.82428375812
189,0.3729501776020255,0.0001680891761849,True,-0.9992033609541846,-0.000575021376839,5156.343881432655,0.06195914853878695,1318.5473293831508,42.93360102902609,1590,6474.891210815806
190,24.384343612396787,0.2878505149467549,True,-0.9999999999999998,-9.879962751097909e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
191,0.1172354216380915,0.002163838593886,True,-1.0000000000000002,4.524637133374572e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
192,12.42575832505358,0.0234404758409017,True,-1.0000004252172736,2.6669068254471838e-06,5163.481574611002,0.062006596947502574,1320.3290159908752,42.933356891538835,1590,6483.810590601877
193,0.2133919030787985,0.0001027236041843,True,-1.0,-3.459441615031212e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
194,6.152866443691819,0.2937598053020503,True,-0.9999999999999998,-2.0044476168019806e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
195,19.14067807092309,0.1665500568159271,True,-0.9999999999999996,-3.637156361763415e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
196,0.0345486930098867,0.331364266180215,True,-1.0000000000000395,2.3872732162708533e-13,5163.494730255559,0.06200664317180164,1320.329428211913,42.93335685589035,1590,6483.824158467472
197,0.3639870079830334,0.0073280378069449,True,-0.9999940697377886,-1.9122377828117656e-06,5163.4239962980455,0.062006215137260685,1320.3149435108871,42.933358760245156,1590,6483.738939808933
198,0.045272667400846,0.0012008536899543,False,-1.000000000000002,1.1358556050675542e-14,5163.494847150672,0.06200664358140385,1320.3294318051999,42.93335685558821,1590,6483.824278955872
199,3.499999722496053,0.0004622056304586,True,-0.7242478567036914,0.9715061397921833,12.917810701448664,0.03381494578282309,692.7867550308126,43.05209460404187,1590,705.7045657322612
200,17.85452804220374,0.0001313901394688,True,-0.3217105850074249,0.5001759986258846,236.98421545105555,0.027725238474396344,865.8103477410932,43.160434683370816,1590,1102.7945631921489
201,7.1025406667263375,0.0009893947448312,True,-1.0103633200854738,1.029911966159824,523.4422776176422,0.042310288032436354,936.7257979040295,42.97816296557037,1590,1460.1680755216717
202,17.46924219727326,0.0187292458582268,True,-1.0000029873487968,1.762063807144454e-05,5163.412206662391,0.06200635562394616,1320.3269473705252,42.933357058518034,1590,6483.739154032916
203,29.49484836580612,0.0141824619333172,True,-1.0000207003511492,0.0001242295900531,5162.917835128621,0.06200461734465943,1320.3115871846321,42.93335836599156,1590,6483.229422313253
204,4.6241184363708845,0.0165994127586447,True,-1.000010405304306,6.543711359974576e-05,5163.169132331727,0.06200549925844316,1320.3192194452204,42.93335770270815,1590,6483.488351776948
205,0.1382954290310131,0.0360019469298766,True,-1.0,4.168120894211433e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
206,12.670408516258744,0.0002279705376519,True,-0.4772132068602737,0.6966752836033905,115.63752327629186,0.02975716212981401,734.511308625461,43.12014972411329,1590,850.1488319017528
207,1.0595845851681902,0.6879689745744029,False,-0.999998258919015,-3.287154705486578e-07,5163.472359736043,0.06200651072340178,1320.3253142275144,42.93335745815899,1590,6483.797673963557
208,6.325038686270856,0.0104644753848883,False,-1.0002210656988046,0.0013017413102539,5157.438629849024,0.061985516963538136,1320.147161558939,42.93337169021368,1590,6477.585791407963
209,0.7499440555131801,0.0162528561750114,True,-1.00014835053532,0.0009179795185637,5159.034728843493,0.06199093509945192,1320.189196344711,42.93336878628928,1590,6479.223925188204
210,2.248848697609976,0.0831740698393288,True,-1.0000000000004543,2.8362713220170938e-12,5163.494851796261,0.06200664359768162,1320.3294319478146,42.933356855576186,1590,6483.824283744076
211,0.4425850608553354,0.0003729340656361,True,-0.2131698014401501,0.2947790008300152,318.1424542405527,0.026688181708234476,956.1983815009797,43.186770230967674,1590,1274.3408357415324
212,0.0598640959549753,0.0032979225363448,False,-1.0,1.7540547725616036e-16,5163.4948517125595,0.062006643597388306,1320.3294319452373,42.9333568555764,1590,6483.8242836577965
213,10.479062541123833,0.0003087631176622,False,-0.5884185487784677,0.8380804889947978,56.42488455362864,0.031320604871122044,692.3917408614976,43.09256243805716,1590,748.8166254151263
214,61.8263523822621,0.0046484360516611,False,-1.0073523401055473,0.0454224430416714,4950.283344764828,0.06125391106127246,1313.429249618214,42.933968477602015,1590,6263.712594383042
215,2.774730332691733,0.0023696190846673,True,-1.0604705859219667,0.4617285532940463,2973.243492527141,0.054188721154616724,1227.6448251296533,42.941547370217435,1590,4200.888317656794
216,97.62810495150396,0.0002672944120662,False,-0.5574748278408489,0.8219593168850128,55.637973981961366,0.03087892067162989,700.4726281600871,43.10655176338374,1590,756.1106021420485
217,30.09668556623849,0.0255312552771032,True,-1.0000001959248437,1.1120714928076682e-06,5163.489835012831,0.06200662619932984,1320.3292862950539,42.93335686768152,1590,6483.819121307884
218,0.0305642372381197,0.1092984734470837,False,-1.000000000000134,8.417087286119684e-13,5163.494387914444,0.06200664197223624,1320.3294176984643,42.93335685677616,1590,6483.8238056129085
219,0.0154920583411591,0.0001902103333176,True,-1.000000000083083,4.640360599351177e-10,5163.286807695268,0.06200591464100784,1320.32303866714,42.93335739291445,1590,6483.6098463624085
220,6.241259131199247,0.0007608140086944,True,-0.9331663463000544,1.0776153508669897,203.64974880207012,0.0390929697972859,825.8579570361603,42.99895223301958,1590,1029.5077058382303
221,10.827851229941912,0.3932043426195598,True,-1.0000000000000004,1.1707212077134314e-15,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
222,0.9883040866966868,0.2569526975644506,True,-1.0000000000000009,1.168264817743947e-15,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
223,0.0109460074353702,0.5732425756845096,True,-1.0000000005237235,3.694555472625967e-09,5161.188706478644,0.06199856317605001,1320.2585668684874,42.933362815987216,1590,6481.447273347132
224,0.4253451478138522,0.0001283815894627,True,-0.0775637342917735,0.1276309714286566,473.29882525085867,0.025303197930138487,1163.2004841753912,43.21485518174533,1590,1636.49930942625
225,31.419035707381912,0.0008420833444579,True,-0.9340952767918528,0.8502154970338422,364.1430005155252,0.04094673361763346,888.9116371969938,42.986704460084,1590,1253.054637712519
226,0.2771164520517528,0.0906752585756089,False,-1.0000000000000004,9.797152311287536e-17,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
227,2.5891373953641827,0.5526819555982628,True,-1.0,8.194209062892392e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
228,64.22865330372127,0.0002604774220267,True,-0.5449332865974466,0.8084200378383133,75.68599133032328,0.030653997787634626,705.3928145016741,43.10605332993426,1590,781.0788058319974
229,0.2625979101505827,0.018445811203622,True,-0.9999999999999996,-8.692830616438874e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
230,0.0369252192173939,0.0001190826750629,True,-1.0000000000000195,1.1714910264614537e-13,5163.494795082195,0.06200664339895929,1320.329430204963,42.93335685572282,1590,6483.824225287159
231,0.1051597517856547,0.005617033335127,True,-1.0000000000000004,-6.754296605610846e-17,5163.494851809998,0.06200664359772973,1320.3294319482256,42.93335685557614,1590,6483.824283758224
232,0.0783644348491409,0.0158281531735748,True,-0.9999999999999996,2.9447566327405147e-16,5163.494851808651,0.062006643597725,1320.3294319481824,42.93335685557615,1590,6483.824283756834
233,16.7173394426524,0.0888377965310175,True,-1.0000000000000182,1.1234135116359475e-13,5163.494851809495,0.06200664359772794,1320.3294319482084,42.93335685557615,1590,6483.824283757704
234,1.1610828354698903,0.0387036506042733,True,-1.0000000365051425,2.3191803047843642e-07,5163.493729660366,0.06200663963370554,1320.3293953355574,42.93335685890264,1590,6483.823124995923
235,0.3004756900045301,0.0936824238350761,True,-1.0,-8.988366326069219e-16,5163.494851810006,0.06200664359772974,1320.3294319482256,42.93335685557614,1590,6483.824283758232
236,0.0393371678255099,0.1636332177158342,True,-1.0000000000000056,3.9429011424639884e-14,5163.494824986074,0.06200664350373964,1320.3294311241436,42.933356855645556,1590,6483.824256110217
237,0.0667151896868081,0.0030341346017788,True,-1.0000000000000002,1.0261997925431746e-15,5163.494851791318,0.062006643597664265,1320.329431947649,42.93335685557619,1590,6483.824283738967
238,0.5936425871418205,0.0265658132469636,True,-1.000042956278392,0.0002446537284923,5162.3893120253815,0.062002814771686135,1320.2969316643262,42.933359400478096,1590,6482.686243689708
239,0.0892114840243865,0.0051822313799059,True,-1.0,-3.414366940442938e-17,5163.494851809864,0.06200664359772925,1320.3294319482236,42.93335685557614,1590,6483.824283758087
240,53.83717729381587,0.000348649748109,True,-0.6579457564661462,0.926979165613873,26.075986484925934,0.03246320252110493,685.4516908150309,43.07438260974696,1590,711.5276772999568
241,1.070052902981656,0.0088565500664868,True,-1.0017470851163832,0.0104133210180253,5113.568111180308,0.061832794692563725,1318.819236704169,42.93348234186041,1590,6432.387347884477
242,2.6907005253650462,0.0027452534537852,True,-1.0505995910746686,0.3519863944153588,3529.754174365504,0.05622504211201153,1256.503536116387,42.93891511997626,1590,4786.257710481891
