idx,mu_sym,c4_pta_product,c4_c0_ratio_split,pta_suppression_split,screening_suppression_factor,phi_center_ratio,numerically_stable,log10_ssf,log10_pcr,gamma_theta_0,gamma_theta_1,gamma_theta_2,gamma_theta_3,gamma_theta_4,gamma_theta_5,gamma_theta_6,gamma_theta_7,gamma_theta_8,gamma_theta_9,gamma_theta_10,gamma_theta_11,gamma_theta_12,gamma_theta_13,gamma_theta_14,pta_max_deviation_from_hd,wall_time_seconds,error
135,10.704644394823244,7.595971837389972,1519.1943674779943,0.005,nan,nan,False,nan,nan,8.091770689620764,6.06394989847485,1.7118457309011492,-2.13236478006134,-3.2047928578651517,-1.3639666863817175,1.4328590608935499,2.703452013165758,1.3693107840505574,-1.4165285705006048,-3.165658650932682,-1.9971456555567029,1.8426170206738992,6.042140341962533,7.845971837391472,7.595971837389972,0.21140766143798828,
136,0.25118393658760174,0.0001327295253159253,0.02654590506318506,0.005,4.436217073244233e-05,1.1923748336429743e-14,True,-4.352987211078874,-13.923587198796172,0.4997290424186035,0.409077077507122,0.2583604899391503,0.10509115449192095,-0.022169327965279092,-0.10850245454155212,-0.1485568636664833,-0.14427556907088188,-0.10303871166384042,-0.03590481544454845,0.04409692826993631,0.12359430616509653,0.1903677062737361,0.2346474725930174,0.25013272952681603,0.0001327295253159,0.011579513549804688,
137,0.1089579022050067,46.92178869507702,9384.357739015404,0.005,3.326523563908546e-05,1.0317060845870513e-14,True,-4.478009395819553,-13.986444008156793,47.397927014690296,35.34083290678348,9.236951723765102,-13.716309760976326,-19.68213897940414,-7.863861661987988,9.620298544792874,17.446946677720923,8.992082382651404,-8.564409952623487,-19.78347509927846,-12.976818888906045,10.39678108584798,36.109180696553786,47.17178869507852,46.92178869507702,0.010272741317749023,
138,25.59614135318149,0.002163136679205151,0.43262733584103014,0.005,nan,nan,False,nan,nan,0.5017584344915799,0.4105886543147638,0.2587490140757748,0.10449307092649562,-0.02302005972663962,-0.10883804663632687,-0.14813414299521782,-0.14351435673170604,-0.10264514501416921,-0.03627386332843436,0.04323894397120345,0.12302742138401154,0.19080936107715252,0.23619984553044834,0.2521631366807053,0.0021631366792051465,0.1237480640411377,
139,8.877332749489929,0.7520368616987673,150.40737233975344,0.005,0.004415564581920454,4.2378921732717736e-13,True,-2.3550137588731745,-12.372850097447973,1.251257267951149,0.9688469963563217,0.4022394667332866,-0.1163922575256818,-0.33721388713800465,-0.23277953970771784,0.007985837077458646,0.1376179921251478,0.04270761788715127,-0.17257131030601025,-0.2736334039550312,-0.08633551433794198,0.3539221298517625,0.8095250896722914,1.0020368617002673,0.7520368616987672,0.04597926139831543,
140,0.0375867067525228,1.3129755413979007e-05,0.0026259510827958015,0.005,3.051819467391387e-05,9.88028603132508e-15,True,-4.515441160964441,-14.005230482535042,0.4996095024413611,0.4089880390903509,0.2583376041857916,0.1051263842027058,-0.022119216182175834,-0.10848268671457265,-0.1485817637437507,-0.14432040777253716,-0.10306189444304388,-0.03588307692677826,0.04414746725888312,0.12362769813244102,0.19034169089412933,0.23455603110761725,0.2500131297569141,1.3129755413954225e-05,0.00606536865234375,
141,0.018280673885477033,1.6265517623368932,325.31035246737866,0.005,3.0250386280332004e-05,1.0421457302840389e-14,True,-4.5192690752810805,-13.982071546456002,2.1253349639714867,1.6198969294742502,0.5695803599550489,-0.3739923101995325,-0.7036318247082197,-0.37732211918727077,0.1900554900144531,0.4654790971669346,0.21222036752084378,-0.3315236036374183,-0.6431750755937486,-0.33049796572322593,0.5441468863919607,1.4781462883960548,1.8765517623383934,1.6265517623368932,0.005621671676635742,
142,1.3687549595051496,0.0006043497207716927,0.12086994415433854,0.005,0.00016136983075180575,2.3390654654720316e-14,True,-3.792177656495768,-13.630957623041043,0.5002004268324538,0.4094281844996781,0.25845073579397954,0.10495223245971452,-0.022366934774733414,-0.10858040541412854,-0.1484586746873795,-0.14409875571032127,-0.10294729454098046,-0.035990537382041346,0.04389763685102494,0.12346263094382671,0.19047029324714793,0.2350080556547787,0.2506043497222718,0.0006043497207716686,0.01669764518737793,
143,52.49661404382251,309.49687203078525,61899.37440615705,0.005,nan,nan,False,nan,nan,309.8417386718178,230.82005266554006,59.48143463779409,-91.06131011347267,-129.69995619783268,-51.26309914176981,64.28712498531489,115.88798743765167,59.88867011266426,-56.29019671445148,-130.73920056004465,-86.28714896236791,67.51219588851231,236.86421282557328,309.74687203078673,309.49687203078525,0.1145939826965332,
144,0.7084363021819747,0.032648462685963914,6.5296925371927825,0.005,8.7947147132807e-05,1.6903600593664915e-14,True,-4.055778243808279,-13.772020777551617,0.5322285196770613,0.43328405886795784,0.2645824672055101,0.09551321068696136,-0.03579327865452897,-0.1138767574165282,-0.1417872497385431,-0.13208521737131113,-0.09673598162414075,-0.04181489239288374,0.03035683261464625,0.11451599187759787,0.19744053878887902,0.2595077791096822,0.282648462687464,0.032648462685963886,0.01964879035949707,
145,0.7772554747348097,170.48826737330114,34097.65347466023,0.005,9.479901082851865e-05,1.7577637898882205e-14,True,-4.023196194243761,-13.755039486281888,170.9026299186622,127.33234456698916,32.88174599678836,-50.114467634565635,-71.45595579722006,-28.28731877212179,35.34622485110784,63.77279225908634,32.94375381559625,-31.023918819148527,-71.99866669400257,-47.47628175810086,37.27500043458987,130.58346242191035,170.73826737330265,170.48826737330114,0.019351959228515625,
146,32.210552072365715,0.05896867058899794,11.793734117799588,0.005,nan,nan,False,nan,nan,0.5585355690662405,0.45287865877976774,0.2696189132364037,0.08776024165548929,-0.04682133122311495,-0.11822704434699287,-0.13630751335596322,-0.12221760683463358,-0.09163416939736435,-0.046598867376150384,0.019234765261341585,0.10716745330165614,0.20316571869923694,0.2796312200549926,0.3089686705904981,0.05896867058899796,0.1806488037109375,
147,1.2486598961170212,2.7598949217760538,551.9789843552107,0.005,0.00014658833914451053,2.21849034665112e-14,True,-3.8339005757154507,-13.653942456695127,3.258111520300186,2.463636684639217,0.7864487706464319,-0.7078336859794572,-1.1784976763226225,-0.5646446491765335,0.4260118991585795,0.8903765350197772,0.4319034342071667,-0.5375206589109947,-1.1220891860038116,-0.6469246428072734,0.7906720472823003,2.344657838143972,3.009894921777554,2.7598949217760538,0.02379608154296875,
148,0.029767600335810326,0.0003612112613813153,0.07224225227626306,0.005,3.03750445194411e-05,9.857005638385954e-15,True,-4.517483076865782,-14.006254995021148,0.49995740992760423,0.40924717525945936,0.2584042105638877,0.10502385214269568,-0.02226506081836193,-0.10854021872312382,-0.14850929490538212,-0.14418990983921687,-0.10299442360506261,-0.03594634440638254,0.04400037928875496,0.12353051461536561,0.19041740569290574,0.23482216113422244,0.25036121126288147,0.0003612112613813334,0.008530378341674805,
149,0.04588599589728134,0.44750640138732134,89.50128027746426,0.005,3.0706240553774464e-05,9.910785974924924e-15,True,-4.51277335212401,-14.003891902423172,0.9468790544720997,0.7421332654942552,0.34396670407988134,-0.026688740113024495,-0.2096169495521439,-0.18244578526694993,-0.055415890185495725,0.023447618168409595,-0.01632144569648722,-0.11721969191682975,-0.14494869511098216,-0.0013113441872957543,0.28768056823909155,0.5766925544315975,0.6975064013888215,0.44750640138732134,0.008393526077270508,
150,6.074476285708779,2.2177626073477923e-05,0.004435525214695584,0.005,0.0017099108572199138,1.319251408185506e-13,True,-2.7670265300912495,-12.879672433579213,0.49961854578863185,0.40899477495681064,0.2583393355213661,0.10512371903146998,-0.02212300720060678,-0.10848418217515653,-0.14857988002207873,-0.1443170156692459,-0.10306014063709648,-0.03588472147256021,0.04414364392180122,0.12362517198877163,0.19034365898980404,0.23456294876919379,0.2500221776275736,2.2177626073482948e-05,0.10152721405029297,
151,20.937917824722767,84.35255802982432,16870.511605964864,0.005,nan,nan,False,nan,nan,84.80998322609506,63.206910264822525,16.39943502723288,-24.74204316496733,-35.365468435879514,-14.05053720931216,17.413198559383,31.479976175216777,16.24752494424484,-15.367846489354395,-35.60050584465798,-23.427399423714803,18.538733817149676,64.7273389960744,84.60255802982583,84.35255802982432,0.1749584674835205,
152,0.15945107588223675,0.001186528097124056,0.2373056194248112,0.005,3.6574956587648454e-05,1.0820418857091762e-14,True,-4.4368161806846995,-13.96575592741773,0.5007823141547895,0.4098615987190474,0.2585621372686052,0.10478074403761387,-0.0226108649808458,-0.10867662969135217,-0.1483374680448711,-0.14388049339636522,-0.10283444722725173,-0.03609635443327928,0.043651627125825085,0.1233000881450591,0.1905969288708792,0.2354531673430801,0.2511865280986242,0.001186528097124051,0.010016679763793945,
153,0.22917113265836708,4.517293910041295,903.458782008259,0.005,4.236431169390183e-05,1.165024651573322e-14,True,-4.3729998453167855,-13.93366488499934,5.014631915241967,3.7719671578383833,1.1227320246295667,-1.225499047216598,-1.9148402043896147,-0.8551130937430687,0.7918936281397542,1.5492364056423642,0.7725511858771887,-0.8569464334509396,-1.8647090766264218,-1.137586202403062,1.1729420285516985,3.6882990011618033,4.767293910042795,4.517293910041295,0.009334087371826172,
154,17.429378771789835,0.00022405819890037888,0.044811639780075775,0.005,nan,nan,False,nan,nan,0.4998203254333687,0.40914506894647373,0.25837796593847656,0.10506425241042545,-0.022207594282058166,-0.10851754963261427,-0.14853784949086365,-0.1442413293800298,-0.10302100884989361,-0.03592141539281986,0.04405833573059785,0.12356880741966879,0.1903875721155703,0.23471729906157196,0.2502240582004005,0.0002240581989003676,0.12227773666381836,
155,4.509999987484602,836.5404363135016,167308.0872627003,0.005,0.0009091065156597471,7.409135052406991e-14,True,-3.04138522959082,-13.130232488902221,836.6218130129538,623.1880695239344,160.33270744000157,-246.30903639186326,-350.5289159939565,-138.37452082701876,174.01497383227047,313.47991556238094,162.04885479689767,-152.0859151946825,-353.4507399853246,-233.43644115648112,182.15487793841393,639.8218976783033,836.790436313503,836.5404363135016,0.04357767105102539,
156,0.059652907718883194,0.011783587646556617,2.3567175293113234,0.005,3.1093369499888e-05,9.973290607920667e-15,True,-4.507332212150586,-14.001161526033659,0.511374075814653,0.41775078952170897,0.26058991450742897,0.10165923850794267,-0.02705098681476592,-0.11042814509841467,-0.14613121295086415,-0.139907589502406,-0.10078035220732065,-0.038022481611584294,0.03917365299697396,0.12034141467342668,0.19290200460070595,0.24355528047313488,0.26178358764805676,0.011783587646556626,0.008789777755737305,
157,0.012261728098181143,16.912919635523334,3382.5839271046666,0.005,3.0186376185817345e-05,1.0145693002415594e-14,True,-4.52018902003305,-13.993718283096282,17.404060576724746,13.000136161752694,3.4946699749506234,-4.876796283523863,-7.10855343890304,-2.9039011879389403,3.37260125488068,6.196434006364139,3.175273653640008,-3.1099819562367124,-7.102699016260411,-4.59841501318689,3.86924243929674,13.165528177537473,17.162919635524833,16.912919635523334,0.005854129791259766,
158,2.9258729486758033,0.005854800656479617,1.1709601312959232,0.005,0.000429670388172344,4.2359443190169185e-14,True,-3.3668645757936124,-13.373049757276222,0.5054482528598921,0.41333698665735125,0.259455424391918,0.10340564195952645,-0.02456685086738304,-0.10944821649559129,-0.14736555691553876,-0.14213032882074766,-0.10192956645621118,-0.03694486213585152,0.04167896634669988,0.1219967177039206,0.1916123729878619,0.2390223529479543,0.2558548006579798,0.005854800656479642,0.017729520797729492,
159,84.95774665020903,0.27852420252018495,55.70484050403699,0.005,nan,nan,False,nan,nan,0.7779813364955861,0.6163311217111224,0.31163148363209925,0.023087225164815955,-0.13881414361962646,-0.1545158747616402,-0.090597143561304,-0.039904864919692654,-0.04907633317549299,-0.08650539760061421,-0.07354229117094468,0.045868078239662505,0.2509235071350752,0.4474951213323126,0.5285242025216851,0.27852420252018495,0.11981701850891113,
160,0.35256552838052796,3.6504172008645054e-05,0.00730083440172901,0.005,5.391061706223192e-05,1.3156994613375593e-14,True,-4.26832569719773,-13.880843303114798,0.49963286517215955,0.40900544063759675,0.25834207694634564,0.1051194989558774,-0.022129009961005988,-0.10848655011182975,-0.1485768973064677,-0.14431164455758352,-0.10305736363216216,-0.035887325473167,0.04413758998752311,0.12362117205169468,0.1903467753045868,0.2345739023073322,0.25003650417350876,3.6504172008622326e-05,0.01946735382080078,
161,0.41335040139407686,22.104141903717146,4420.828380743429,0.005,5.968134043411759e-05,1.385329475481041e-14,True,-4.224161431235737,-13.858446925251965,22.592687547404513,16.864844365171198,4.488025000277658,-6.4059401880503675,-9.283652977621205,-3.761922768530538,4.453387912717117,8.142655698099317,4.181521071493122,-4.05354127594684,-9.296341404099262,-6.0477917519516495,4.998438741604057,17.13454145937922,22.354141903718645,22.104141903717146,0.018307924270629883,
162,96.63190689106096,0.004459604482649562,0.8919208965299124,0.005,nan,nan,False,nan,nan,0.5040537541998603,0.4122983052409504,0.2591884496682421,0.10381661564060007,-0.02398226974229572,-0.1092176140739536,-0.1476560298199603,-0.14265339659119755,-0.10220000614744087,-0.03669127053745146,0.042268531059622305,0.12238625311116998,0.19130888947683314,0.2379556384328324,0.25445960448414967,0.004459604482649537,0.2056567668914795,
163,2.5152428213727056,0.11931137748471503,23.862275496943006,0.005,0.0003431767747375091,3.6559961058711306e-14,True,-3.464482111687696,-13.436994275520147,0.6188481082540255,0.497801981709937,0.2811656604261657,0.06998549080392927,-0.07210466280728658,-0.12820067715887648,-0.12374446189307199,-0.09959474866537171,-0.07993756118775115,-0.05756678986655081,-0.006264108184013038,0.09031991505144325,0.21629148330294856,0.3257669839961337,0.3693113774862152,0.11931137748471504,0.02426290512084961,
164,0.010696240906547534,8.483257477708422e-05,0.016966514955416845,0.005,3.0173839583858983e-05,1.0062803522648026e-14,True,-4.520369422871616,-13.997281006875191,0.4996811694136463,0.4090414196739369,0.25835132472254857,0.10510526317888869,-0.022149259351445825,-0.10849453798258321,-0.1485668355733713,-0.14429352593716321,-0.10304799583244519,-0.035896109669351056,0.04411716796986092,0.12360767887818457,0.19035728771397387,0.2346108523862478,0.2500848325762772,8.483257477709394e-05,0.006918668746948242,
165,0.06938981570739523,5.929808281439636,1185.961656287927,0.005,3.142820918397057e-05,1.0027043014064076e-14,True,-4.502680364883711,-13.998827122015754,6.426440114789585,4.823541449318112,1.3930206342643436,-1.6415740348574894,-2.506677578891069,-1.088577921666384,1.0859720951634189,2.078796876660226,1.0463477727828239,-1.1136857966493325,-2.461591898908087,-1.5319568086510562,1.480192599368406,4.768254358731759,6.179808281441136,5.929808281439636,0.011794328689575195,
166,5.1703046616121044,0.00017146456055781324,0.03429291211156265,0.005,0.0011449257375300954,9.407145317886287e-14,True,-2.941222681731806,-13.026542147112657,0.4997677580886679,0.40910591457105905,0.2583679019974144,0.1050797445695613,-0.02218555777647463,-0.10850885679027997,-0.14854879922479355,-0.14426104706393955,-0.10303120340717581,-0.035911855945149965,0.04408056009866349,0.12358349143666567,0.1903761319307982,0.23467708794397044,0.25017146456205797,0.00017146456055783243,0.10565781593322754,
167,14.865664709720068,360.0272697814242,72005.45395628484,0.005,nan,nan,False,nan,nan,360.346874276301,268.4384077695761,69.15056879236677,-105.94571415587046,-150.8719729523572,-59.61492256716329,74.80730248545116,134.83214954699562,69.6832964324042,-65.47462867730479,-152.0917099795123,-100.39511416143631,78.50358391744216,275.49785427795746,360.2772697814257,360.0272697814242,0.1849956512451172,
168,0.20149014315695335,0.02750458843145644,5.500917686291288,0.005,3.9944656274967884e-05,1.1310555118550027e-14,True,-4.398541311607068,-13.946516079512493,0.5270872170489215,0.4294545998308157,0.2635981723561695,0.09702840760120708,-0.03363801772749179,-0.11302656166489213,-0.14285817877541407,-0.13401368799662378,-0.0977330512772882,-0.04087993907331682,0.03253046726549439,0.11595214916512006,0.19632164164141694,0.2555749663381406,0.27750458843295656,0.027504588431456423,0.011043310165405273,
169,0.13584682125792769,0.5874057470294367,117.48114940588734,0.005,3.4908954554675055e-05,1.0569964754270422e-14,True,-4.457063157142118,-13.975926460852591,1.086708458893207,0.8462841033554281,0.3707368385210543,-0.06789796225452199,-0.26823416654890564,-0.20556879011438878,-0.026289542208364297,0.0758967577123758,0.010796128554614606,-0.14264787136711835,-0.20406562726619867,-0.04037090412647015,0.3181115179524534,0.6836543318874719,0.8374057470309368,0.5874057470294367,0.009128093719482422,
170,18.42925645388586,1.6970950847446893e-05,0.0033941901694893783,0.005,nan,nan,False,nan,nan,0.4996133417164289,0.4089908987443468,0.2583383392093737,0.10512525272724979,-0.02212082562634598,-0.10848332159946235,-0.14858096402596552,-0.14431896768434815,-0.10306114987985882,-0.03588377510450266,0.04414584409410852,0.12362662567993896,0.19034252643216948,0.23455896794116163,0.2500169709523476,1.6970950847461364e-05,0.14604902267456055,
171,7.058425212264716,36.301398031394335,7260.279606278867,0.005,0.0023539850918672276,1.9437714367187305e-13,True,-2.628196291934513,-12.71135480402275,36.782845904724184,27.4342727941639,7.2047100104130495,-10.587931739761098,-15.232241510147778,-6.108490014816387,7.409186028835701,13.465295803127837,6.933464945405691,-6.634042098586901,-15.295641997235574,-10.011631426437443,8.086630364703417,27.98922947412792,36.551398031395834,36.301398031394335,0.056665658950805664,
172,0.0526604936070076,0.002769384325058049,0.5538768650116097,0.005,3.088293227526263e-05,9.939362818677963e-15,True,-4.510281470949408,-14.002641455965051,0.5023643790502353,0.41103998737838277,0.2588650212730182,0.1043144925793558,-0.02327407485192579,-0.10893824915828625,-0.14800792525050727,-0.1432870706980967,-0.10252763220182892,-0.036384055222894666,0.04298276335231172,0.12285815850324189,0.19094123225596407,0.23666335967686006,0.25276938432655816,0.002769384325058022,0.013663053512573242,
173,0.02561910583412269,222.82131065712474,44564.26213142495,0.005,3.036210288878808e-05,1.106643196983733e-14,True,-4.5176681523625515,-13.955992381432981,223.20950984246764,166.29271483046827,42.89582145935388,-65.529865012768,-93.38327318522458,-36.93708913365515,46.24170418584506,83.39277745169316,43.08779831074071,-40.53600059260452,-94.1129157284488,-62.08754124299553,48.6585004874865,170.5953388436387,223.07131065712625,222.82131065712474,0.007685184478759766,
174,1.0879977580275768,0.044917303203120165,8.983460640624033,0.005,0.00012787815109443484,2.0600155932142048e-14,True,-3.8932036515314827,-13.68612949224189,0.5444912265151629,0.4424178401131952,0.2669301444485601,0.09189925972836663,-0.04093386943850982,-0.1159045900518315,-0.13923293816161283,-0.12748555233804398,-0.09435783473451903,-0.0440448833687908,0.025172417997502004,0.11109056119123895,0.2001092608411889,0.2688880730847144,0.2949173032046203,0.04491730320312015,0.020514726638793945,
175,37.808341811052784,1.1822753105229022,236.45506210458043,0.005,nan,nan,False,nan,nan,1.6812806235430946,1.2891465282766161,0.48456680760768556,-0.2431247431569063,-0.517481924842696,-0.3038907067546649,0.0975593423435232,0.29891707709215753,0.1261034552880884,-0.250771679527898,-0.455438237086754,-0.20645705173936324,0.44750773270665295,1.1384692245062866,1.4322753105244024,1.1822753105229022,0.19077467918395996,
176,0.8830197929360089,0.0008394397574689018,0.16788795149378036,0.005,0.00010563723216590977,1.860598596930199e-14,True,-3.97618298640131,-13.730347310878601,0.5004353993383353,0.40960320193226474,0.2584957209356847,0.10488298354721216,-0.022465436477022354,-0.10861926183645979,-0.148409730110953,-0.14401061898542428,-0.10290172555353046,-0.03603326747211199,0.043798295416038184,0.12339699437249516,0.19052143010595174,0.23518779665407993,0.25083943975896905,0.0008394397574689183,0.021063566207885742,
177,0.6069711167913328,2.135213071921157,427.04261438423134,0.005,7.808128301242548e-05,1.5894277921769928e-14,True,-4.107453059062694,-13.79875919733172,2.633741973630982,1.99857991285494,0.6669141364648268,-0.5238252976608597,-0.916758699783337,-0.46139526387023455,0.2959562448568302,0.6561794030514978,0.31081740361135074,-0.42397815372956466,-0.8581188695811885,-0.47251497673392207,0.6547910546119419,1.8670495927427964,2.385213071922657,2.135213071921157,0.017824649810791016,
178,45.94814618722367,0.0004624453647980246,0.09248907295960491,0.005,nan,nan,False,nan,nan,0.5000585934200852,0.4093225409921766,0.25842358199515536,0.10499403228444797,-0.022307477467133328,-0.10855695101485319,-0.1484882184685358,-0.1441519565407769,-0.10297480075905467,-0.0359647447708471,0.04395760103560437,0.12350225029781542,0.19043942616695594,0.23489956092184047,0.25046244536629814,0.00046244536479800313,0.10429787635803223,
179,1.585097547760102,133.16609949002296,26633.21989800459,0.005,0.00018983118241132235,2.56231653288832e-14,True,-3.7216324471413436,-13.59136722119735,133.59912086456183,99.54711770979794,25.740043887421173,-39.120724239662515,-55.818129876288126,-22.11859321503691,27.57593511858725,49.780478124887125,25.709362159641255,-24.24022173998151,-56.22752740443358,-37.05602248665234,29.156670725206443,102.04833670721074,133.41609949002446,133.16609949002296,0.02187347412109375,
180,0.02105028422331477,0.07622036003323678,15.244072006647356,0.005,3.0288226270557357e-05,1.0576300894300339e-14,True,-4.51872615893735,-13.97566620206462,0.5757786337079925,0.4657220205688548,0.2729200726781431,0.08267852594509251,-0.0540497140227073,-0.12107845796022107,-0.1327157974144768,-0.11574984057827978,-0.08829016541139958,-0.04973454362249227,0.011944760081139288,0.10235082321088312,0.20691831161908633,0.2928212128930794,0.3262203600347369,0.07622036003323679,0.00784444808959961,
181,0.03245752621579007,61.31251179434472,12262.502358868944,0.005,3.0420557263940895e-05,9.864413204320923e-15,True,-4.516832834515835,-14.005928744137595,61.78145562180271,46.05429165341013,11.990657184679826,-17.955289595031935,-25.711789331079164,-10.24240573919734,12.616375522193927,22.84211876024745,11.781527182269961,-11.180075434888849,-25.864528568250584,-16.99467407531869,13.527055705523523,47.1117862806474,61.56251179434622,61.31251179434472,0.008038520812988281,
182,7.708992933697886,0.0016480840434654784,0.3296168086930957,0.005,0.0029219854847435957,2.543183015297538e-13,True,-2.5343219457978265,-12.594622385528636,0.5012436393510419,0.4102052131820789,0.2586504573009754,0.10464478656450193,-0.022804254913719766,-0.1087529171131098,-0.14824137439237867,-0.14370745318573452,-0.10274498092139803,-0.03618024708750185,0.04345658853261033,0.1231712228378723,0.1906973266656548,0.23580605565852872,0.25164808404496564,0.001648084043465503,0.1521623134613037,
183,29.876267593870505,0.32218075374998467,64.43615074999693,0.005,nan,nan,False,nan,nan,0.821616062087217,0.6488321056710078,0.31998528786396024,0.010227604490372327,-0.1571060485961787,-0.16173156716588852,-0.08150806671991939,-0.02353775085671761,-0.040614107965736654,-0.09444043556492243,-0.09199013569328435,0.033679274413087185,0.26041969390446423,0.4808732782900895,0.5721807537514847,0.32218075374998456,0.20113563537597656,
184,0.12448315098283351,3.0511662702601677e-05,0.006102332540520335,0.005,3.417869144537598e-05,1.0458342651834413e-14,True,-4.46624456855885,-13.980537133269122,0.49962687565874614,0.40900097939539254,0.2583409302627852,0.10512126412958886,-0.02212649912568553,-0.10848555965100168,-0.14857814491710164,-0.1443138911867966,-0.10305852519811023,-0.035886236271489236,0.04414012222785961,0.12362284514584211,0.1903454718120757,0.2345693206601211,0.25003051166420276,3.051166270262584e-05,0.009786128997802734,
185,0.293500820603424,607.704172692496,121540.83453849918,0.005,4.830956600170003e-05,1.2447397191786994e-14,True,-4.315966864064163,-13.904921452055836,607.8999536989527,452.82638212821337,116.5442428547473,-178.90225633649288,-254.64751740818227,-100.55174182335921,126.37240185725543,227.6877692997268,117.69207570257699,-110.49251424358647,-256.7519469420516,-169.54590818696443,132.37834182323658,464.8622980395807,607.9541726924974,607.704172692496,0.01779770851135254,
186,12.216827399258285,0.016358080438546713,3.2716160877093428,0.005,nan,nan,False,nan,nan,0.5159462816366084,0.4211563612553643,0.26146525660770603,0.10031176051378507,-0.02896767938689675,-0.11118423168708502,-0.14517882630268622,-0.138192583548027,-0.09989364936122401,-0.03885394385377622,0.037240620510028605,0.11906422731718884,0.19389704971316343,0.24705276559534584,0.26635808044004683,0.016358080438546696,0.19082331657409668,
187,3.5543131090765674,3.2540288523338377,650.8057704667675,0.005,0.0005892208113083302,5.286312275715845e-14,True,-3.2297219222558295,-13.276847185582959,3.751998413745065,2.8315044730624885,0.8810026921981202,-0.8533874397768371,-1.3855376428072752,-0.6463166628598628,0.5288881259391646,1.0756304356601223,0.5276845366160948,-0.6273347048668838,-1.330894180153699,-0.7848856446262219,0.8981562154422906,2.722454054924897,3.504028852335338,3.2540288523338377,0.028487205505371094,
188,0.08431920565204017,0.00030842772819013987,0.06168554563802797,0.005,3.2033774764199116e-05,1.0123544763049209e-14,True,-4.49439188235804,-13.994667392488584,0.49990465278299084,0.4092078795130647,0.2583941102859105,0.10503940023789729,-0.02224294474766323,-0.10853149449437034,-0.14852028417447508,-0.1442096987158929,-0.10300465497086334,-0.035936750443323985,0.044022683900232965,0.12354525165054629,0.19040592420214636,0.23478180483016242,0.25030842772969025,0.0003084277281901193,0.013045310974121094,
189,0.0173368261517912,0.2156046565892541,43.12093131785082,0.005,3.0238694980478363e-05,1.04850021002132e-14,True,-4.51943695573058,-13.979431478206656,0.715093246536429,0.5694894199399438,0.2995916510237506,0.04162101839600693,-0.11245112769383357,-0.1441163338711388,-0.10369668009548849,-0.06349379615755919,-0.06127242637947711,-0.0750691074770331,-0.046954529012633944,0.0634350637345181,0.23723722769306962,0.3993892031909565,0.46560465659075423,0.2156046565892541,0.00753331184387207,
190,2.3052258962736842,4.6761369553105506e-05,0.0093522739106211,0.005,0.000303714626172496,3.385532597785769e-14,True,-3.517534292991008,-13.470373000218254,0.49964311724172494,0.40901307681140053,0.25834403969003106,0.10511647756124386,-0.02213330768213887,-0.1084882454537733,-0.14857476180895285,-0.14430779907008057,-0.10305537541474238,-0.03588918982684657,0.044133255628069495,0.12361830826687525,0.19034900645342628,0.23458174457475692,0.25004676137105325,4.6761369553116605e-05,0.02217555046081543,
191,59.56630100956661,13.20310298585449,2640.6205971708982,0.005,nan,nan,False,nan,nan,13.696098611257623,10.238289702779527,2.7847860937365305,-3.784020204273877,-5.554156407424902,-2.290730997759165,2.600235879090944,4.805600545007085,2.4561764484770725,-2.4356837094331234,-5.535050660364572,-3.5626431507381966,3.062281953572498,10.329141909519644,13.453102985855992,13.203102985854493,0.17531871795654297,
192,0.45140486162675225,0.007563434698383455,1.512686939676691,0.005,6.32857914093806e-05,1.4272794861048084e-14,True,-4.198693784534898,-13.845490976157794,0.5071560326879996,0.41460901310068893,0.25978237633585016,0.10290234096502815,-0.02528276109514454,-0.10973062491610322,-0.14700982780585892,-0.14148975123346832,-0.10159837112226146,-0.03725542436781184,0.04095695294292228,0.12151967119975335,0.19198403560264443,0.24032871026724564,0.2575634346998836,0.007563434698383442,0.01215672492980957,
193,0.48133045269069247,400.308067309388,80061.6134618776,0.005,6.611872266944603e-05,1.4595082534852794e-14,True,-4.179675545042658,-13.835793444743814,400.60753383900584,298.4262450464271,76.85841303046476,-117.8109614574049,-167.7494518187664,-66.27265975830436,83.19356419533193,149.93367243682405,77.49117796926627,-72.79608785383333,-169.11307032747513,-111.64141569501265,87.26547567870402,306.295036932071,400.55806730938946,400.308067309388,0.012857198715209961,
194,64.50905699208992,0.024611499618931002,4.9222999237862,0.005,nan,nan,False,nan,nan,0.5241955746060206,0.4273007825813617,0.2630445716505616,0.0978806055797125,-0.03242582610546282,-0.1125483828261774,-0.14346050547748404,-0.1350983250844155,-0.0982938369645164,-0.04035408971245767,0.033752992891072406,0.116759892584959,0.19569233605198644,0.2533630194537209,0.27461149962043113,0.024611499618931,0.17261815071105957,
195,2.167389436626694,6.595106332703078,1319.0212665406154,0.005,0.0002794406239576226,3.2163825111825865e-14,True,-3.553710457641488,-13.492632307990334,7.091405557220397,5.318835756439113,1.520327293162762,-1.8375464681736258,-2.785434567063084,-1.1985404807744882,1.2244838405948641,2.328221276530617,1.1753066983692388,-1.2346107241949642,-2.7427253064949384,-1.717706420212623,1.6249084409577368,5.2769162239781435,6.845106332704577,6.595106332703077,0.023833513259887695,
