idx,sweep,mu_sym,c4_pta_product,screening_suppression_factor,phi_center_ratio,numerically_stable,pta_max_deviation_from_hd,H0_implied_km_s_Mpc,Omega_m_frozen,wall_time_seconds,error
117,2d,0.2474999439102903,0.0002653748399603295,4.402433117750122e-05,1.1877919846530144e-14,True,0.0002653748399603084,67.661122494938,0.31115000000000004,0.009484529495239258,
118,2d,1.9724010906859775,37.51375730788587,0.0002471834603539237,2.9872590970627575e-14,True,37.51375730788587,67.661122494938,0.31115000000000004,0.013946533203125,
119,2d,1.2538952867721431,0.010686125279555533,0.00014721819203856483,2.223704465776114e-14,True,0.010686125279555536,67.661122494938,0.31115000000000004,0.013451099395751953,
120,2d,0.6463412393056573,0.9399357783364926,8.188032445441452e-05,1.6288841837426514e-14,True,0.9399357783364926,67.661122494938,0.31115000000000004,0.011497020721435547,
121,2d,0.7612228726112288,1.6856010746574013e-05,9.318959570477992e-05,1.7421109018855854e-14,True,1.685601074657983e-05,67.661122494938,0.31115000000000004,0.011250734329223633,
122,2d,1.4944943065721352,585.2541033835545,0.00017761609583556625,2.4677703772463566e-14,True,585.2541033835545,67.661122494938,0.31115000000000004,0.013353347778320312,
123,2d,1.6543145124031893,0.002089499695282236,0.00019945942487130464,2.635673434635364e-14,True,0.0020894996952822154,67.661122494938,0.31115000000000004,0.014473676681518555,
124,2d,0.21007845287006804,4.850975493602164,4.0681841868612704e-05,1.1415074155821254e-14,True,4.850975493602164,67.661122494938,0.31115000000000004,0.008923053741455078,
125,2d,0.3135796052740913,0.0854494036692511,5.020832215090571e-05,1.2692059762092071e-14,True,0.08544940366925113,67.661122494938,0.31115000000000004,0.011455774307250977,
126,2d,2.3667067150965626,0.11649005523779567,0.000314950988394616,3.463056081731031e-14,True,0.11649005523779565,67.661122494938,0.31115000000000004,0.014267444610595703,
127,2d,0.9596351526415686,0.00033196921315607584,0.0001137489789707815,1.9349563666343758e-14,True,0.0003319692131560914,67.661122494938,0.31115000000000004,0.01283884048461914,
128,2d,0.46847269949726,30.26042080674197,6.490145879289591e-05,1.4457364244337943e-14,True,30.26042080674197,67.661122494938,0.31115000000000004,0.011187314987182617,
0,mu_only,0.4792662831390549,0.08035,6.59232831203068e-05,1.4573046728855808e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.010917901992797852,
1,mu_only,1.3386816540369246,0.08035,0.00015760221941224267,2.3086725060587912e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013225793838500977,
2,mu_only,2.498201695582736,0.08035,0.0003398594723235083,3.633440415115182e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.014141559600830078,
3,mu_only,0.23623129302633347,0.08035,4.2999261583297015e-05,1.1737827264144097e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.008759498596191406,
4,mu_only,0.30760436489023324,0.08035,4.964231169383581e-05,1.2619588680782172e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011172056198120117,
5,mu_only,1.6846134883052988,0.08035,0.00020375659071703007,2.668111017190667e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.014221668243408203,
6,mu_only,0.9646491947844787,0.08035,0.00011428796465572968,1.9398262056684662e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012273311614990234,
7,mu_only,0.6958032329588878,0.08035,8.670461953162015e-05,1.6779140153982047e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011998891830444336,
8,mu_only,0.6411004401805528,0.08035,8.137267114156645e-05,1.6236565416825736e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011673212051391602,
9,mu_only,0.8835177715658085,0.08035,0.00010568922237742798,1.8610818478885986e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013052940368652344,
10,mu_only,1.839613674990316,0.08035,0.00022654732007412545,2.8373967624247346e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013850927352905273,
11,mu_only,0.33390644452504226,0.08035,5.213746910025439e-05,1.293623992075171e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011483430862426758,
12,mu_only,0.2564096913377067,0.08035,4.484341977203019e-05,1.198874361191139e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.008295536041259766,
13,mu_only,2.727821865272081,0.08035,0.00038634487182839534,3.9471412176730275e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.014306068420410156,
14,mu_only,1.2261983979411448,0.08035,0.00014390080770012198,2.1961599865022663e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013754844665527344,
15,mu_only,0.4416234308249424,0.08035,6.235973323047347e-05,1.41660600580711e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.010808706283569336,
16,mu_only,0.3967398502857671,0.08035,5.8106113907740535e-05,1.3666392181726822e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.01138925552368164,
17,mu_only,1.102307703815641,0.08035,0.00012949723747508136,2.0740262841438903e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012509346008300781,
18,mu_only,2.9083133968119856,0.08035,0.00042570306605157533,4.209606987770943e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.014953374862670898,
19,mu_only,0.2735567433677499,0.08035,4.643654684934623e-05,1.2201566869897582e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.008559942245483398,
20,mu_only,0.3716430965382551,0.08035,5.572345211181141e-05,1.337925119851891e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.01116633415222168,
21,mu_only,2.046159656752171,0.08035,0.0002591061439318191,3.072603864617419e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013024091720581055,
22,mu_only,0.8287720674417923,0.08035,0.00010002863632870239,1.80792071939377e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012159347534179688,
23,mu_only,0.6009773432353358,0.08035,7.750567038027542e-05,1.5833801484440016e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011024951934814453,
24,mu_only,0.7734291443203319,0.08035,9.441415146067317e-05,1.75403033293731e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.01175546646118164,
25,mu_only,1.0715566455850536,0.08035,0.00012602912322861787,2.0439393979140654e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012727737426757812,
